DMI,density_z4,R_IRI,DMI_z2_x,density_z2,L_IRI,index,DMI_id,Density_x_y,R_IRI_y,DMI_z2_y,Density_y_y,L_IRI_y,DMI_fwd,D0,D48,SCI,BDI,BCI,Latitude,Longitude,Patching_color_map,Patching_depth,Patching_color
3990,1.922,276.5,3990,6.557,227.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6619,-87.169678,Surface_patching_warning,2,yellow
3996,2.135,458.4,3996,4.876,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661884,-87.169685,Full_depth_patching,7,red
4002,0.0,124.5,4002,7.41,181.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661869,-87.169685,Surface_patching_warning,2,yellow
4008,0.0,66.3,4008,10.602,164.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661854,-87.169693,Surface_patching_warning,2,yellow
4014,0.0,159.2,4014,8.489,121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661839,-87.169701,Surface_patching_warning,2,yellow
4020,0.0,27.9,4020,14.918,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661823,-87.169708,Good_condition,1,green
4026,0.0,18.6,4026,11.93,125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661804,-87.169716,Surface_patching_warning,2,yellow
4032,0.0,267.4,4032,12.351,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661793,-87.169724,Surface_patching_warning,2,yellow
4038,0.0,17.1,4038,9.617,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661774,-87.169724,Good_condition,1,green
4044,0.0,122.8,4044,18.921,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661758,-87.169731,Surface_patching_warning,2,yellow
4050,0.0,14.1,4050,13.619,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661743,-87.169739,Good_condition,1,green
4056,0.0,18.1,4056,18.154,124.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661728,-87.169746,Surface_patching_warning,2,yellow
4062,0.0,17.1,4062,18.684,102.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661713,-87.169754,Surface_patching_warning,2,yellow
4068,0.0,37.4,4068,21.701,133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661697,-87.169754,Surface_patching_warning,2,yellow
4074,0.0,248.3,4074,13.141,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661682,-87.169762,Surface_patching_warning,2,yellow
4080,1.797,254.2,4080,13.496,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661667,-87.169769,Surface_patching_warning,2,yellow
4086,5.565,317.2,4086,6.603,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661652,-87.169777,Surface_patching_warning,2,yellow
4092,0.0,85.0,4092,8.498,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661636,-87.169785,Surface_patching_warning,2,yellow
4098,0.0,42.5,4098,9.723,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661617,-87.169785,Good_condition,1,green
4104,0.34,143.0,4104,17.855,131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661606,-87.169792,Surface_patching_warning,2,yellow
4110,0.0,149.7,4110,18.427,149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661591,-87.1698,Surface_patching_warning,2,yellow
4116,0.0,41.9,4116,22.229,107.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661572,-87.169807,Surface_patching_warning,2,yellow
4122,0.0,397.6,4122,15.627,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661556,-87.169807,Full_depth_patching,7,red
4128,0.0,98.5,4128,10.066,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661541,-87.169815,Surface_patching_warning,2,yellow
4134,0.975,51.9,4134,8.975,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661526,-87.169823,Good_condition,1,green
4140,7.01,408.3,4140,2.722,156.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66151,-87.16983,Full_depth_patching,7,red
4146,0.055,204.9,4146,5.555,153.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661495,-87.169838,Surface_patching_warning,2,yellow
4152,0.0,42.8,4152,3.061,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66148,-87.169838,Surface_patching_warning,2,yellow
4158,0.0,343.8,4158,0.0,100.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661465,-87.169846,Full_depth_patching,7,red
4164,1.404,54.5,4164,0.0,215.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661449,-87.169853,Surface_patching_warning,2,yellow
4170,0.0,314.6,4170,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661434,-87.169861,Surface_patching_warning,2,yellow
4176,0.0,26.1,4176,0.0,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661419,-87.169868,Surface_patching_warning,2,yellow
4182,0.0,58.4,4182,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661404,-87.169868,Good_condition,1,green
4188,3.193,145.6,4188,1.194,310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661388,-87.169876,Surface_patching_warning,2,yellow
4194,0.0,95.6,4194,6.406,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661369,-87.169884,Surface_patching_warning,2,yellow
4200,0.0,456.8,4200,4.325,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661358,-87.169891,Full_depth_patching,7,red
4206,0.0,538.9,4206,6.618,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661339,-87.169899,Full_depth_patching,7,red
4212,0.0,46.6,4212,4.895,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661324,-87.169899,Surface_patching_warning,2,yellow
4218,0.0,53.5,4218,5.789,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661308,-87.169907,Surface_patching_warning,2,yellow
4224,0.0,123.3,4224,6.125,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661293,-87.169914,Surface_patching_warning,2,yellow
4230,0.0,38.4,4230,5.473,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661278,-87.169922,Good_condition,1,green
4236,0.0,16.0,4236,3.925,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661263,-87.16993,Surface_patching_warning,2,yellow
4242,0.0,52.1,4242,8.023,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661247,-87.16993,Surface_patching_warning,2,yellow
4248,0.0,133.8,4248,6.981,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661232,-87.169937,Surface_patching_warning,2,yellow
4254,0.539,31.7,4254,8.857,155.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661217,-87.169945,Surface_patching_warning,2,yellow
4260,0.0,278.7,4260,7.284,125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661201,-87.169952,Surface_patching_warning,2,yellow
4266,0.0,47.8,4266,4.64,214.2,5.0,4266.0,0.0,47.8,4266.0,4.64,214.2,4268.0,11.38,2.79,6.6,1.3100000000000005,1.0099999999999998,38.661186,-87.16996,Full_depth_patching,7,red
4272,0.0,42.3,4272,3.574,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661171,-87.169968,Surface_patching_warning,2,yellow
4278,0.73,26.2,4278,7.148,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661156,-87.169968,Surface_patching_warning,2,yellow
4284,1.288,23.6,4284,5.57,180.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66114,-87.169975,Surface_patching_warning,2,yellow
4290,0.0,24.9,4290,5.243,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661125,-87.169983,Good_condition,1,green
4296,0.0,24.5,4296,5.658,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661106,-87.169991,Surface_patching_warning,2,yellow
4302,0.0,135.6,4302,5.441,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661095,-87.169998,Surface_patching_warning,2,yellow
4308,0.0,36.2,4308,13.318,192.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661076,-87.170006,Surface_patching_warning,2,yellow
4314,2.024,27.6,4314,8.399,138.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66106,-87.170013,Surface_patching_warning,2,yellow
4320,1.212,93.7,4320,3.166,206.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661045,-87.170013,Surface_patching_warning,2,yellow
4326,0.0,91.6,4326,5.626,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661034,-87.170021,Surface_patching_warning,2,yellow
4332,0.0,12.8,4332,5.826,104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.661015,-87.170029,Surface_patching_warning,2,yellow
4338,0.0,31.7,4338,10.036,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660999,-87.170036,Surface_patching_warning,2,yellow
4344,0.0,133.9,4344,9.317,103.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660984,-87.170044,Surface_patching_warning,2,yellow
4350,0.0,23.6,4350,7.262,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660969,-87.170052,Good_condition,1,green
4356,0.0,19.6,4356,7.67,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660954,-87.170052,Good_condition,1,green
4362,0.0,99.6,4362,3.105,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660938,-87.170059,Surface_patching_warning,2,yellow
4368,4.591,19.5,4368,2.532,105.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660923,-87.170067,Surface_patching_warning,2,yellow
4374,6.282,39.8,4374,6.261,158.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660908,-87.170074,Surface_patching_warning,2,yellow
4380,4.939,33.2,4380,1.479,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660892,-87.170074,Surface_patching_warning,2,yellow
4386,2.38,122.2,4386,1.868,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660873,-87.170082,Surface_patching_warning,2,yellow
4392,3.044,78.9,4392,4.888,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660858,-87.17009,Surface_patching_warning,2,yellow
4398,0.0,17.2,4398,2.536,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660843,-87.170097,Surface_patching_warning,2,yellow
4404,0.197,32.7,4404,3.011,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660828,-87.170097,Good_condition,1,green
4410,0.58,13.4,4410,2.905,120.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660812,-87.170105,Surface_patching_warning,2,yellow
4416,0.0,39.9,4416,5.328,65.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660797,-87.170113,Good_condition,1,green
4422,3.555,53.2,4422,4.658,94.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660782,-87.17012,Surface_patching_warning,2,yellow
4428,3.063,59.2,4428,4.357,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660767,-87.17012,Surface_patching_warning,2,yellow
4434,0.296,48.2,4434,2.7,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660748,-87.170128,Surface_patching_warning,2,yellow
4440,0.845,117.2,4440,3.473,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660732,-87.170135,Surface_patching_warning,2,yellow
4446,0.144,27.2,4446,3.693,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660717,-87.170135,Good_condition,1,green
4452,0.01,13.2,4452,3.58,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660702,-87.170143,Surface_patching_warning,2,yellow
4458,0.073,60.2,4458,5.37,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660686,-87.170151,Good_condition,1,green
4464,0.256,25.2,4464,4.379,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660667,-87.170151,Surface_patching_warning,2,yellow
4470,0.638,116.2,4470,6.545,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660652,-87.170158,Surface_patching_warning,2,yellow
4476,0.0,38.7,4476,3.928,126.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660637,-87.170158,Surface_patching_warning,2,yellow
4482,0.155,44.3,4482,2.663,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660622,-87.170166,Good_condition,1,green
4488,1.059,131.7,4488,4.571,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660606,-87.170166,Surface_patching_warning,2,yellow
4494,0.0,52.4,4494,2.257,100.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660587,-87.170174,Surface_patching_warning,2,yellow
4500,2.18,132.8,4500,2.951,139.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660572,-87.170174,Surface_patching_warning,2,yellow
4506,0.14,55.8,4506,0.0,185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660557,-87.170181,Surface_patching_warning,2,yellow
4512,0.0,103.2,4512,2.57,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660542,-87.170181,Surface_patching_warning,2,yellow
4518,0.223,33.6,4518,1.603,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660526,-87.170189,Good_condition,1,green
4524,4.512,214.8,4524,3.961,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660511,-87.170189,Full_depth_patching,7,red
4530,6.528,152.1,4530,4.772,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660492,-87.170197,Surface_patching_warning,2,yellow
4536,4.429,181.1,4536,5.26,222.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660477,-87.170197,Surface_patching_warning,2,yellow
4542,1.461,79.8,4542,0.0,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660461,-87.170204,Surface_patching_warning,2,yellow
4548,0.0,26.1,4548,3.423,153.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660446,-87.170204,Surface_patching_warning,2,yellow
4554,4.025,101.3,4554,3.996,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660427,-87.170204,Surface_patching_warning,2,yellow
4560,0.371,51.6,4560,1.693,136.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660412,-87.170212,Surface_patching_warning,2,yellow
4566,5.819,105.0,4566,3.036,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660397,-87.170212,Surface_patching_warning,2,yellow
4572,6.354,132.5,4572,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660381,-87.170212,Surface_patching_warning,2,yellow
4578,6.556,79.1,4578,0.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660362,-87.170219,Surface_patching_warning,2,yellow
4584,3.06,15.7,4584,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660347,-87.170219,Good_condition,1,green
4590,4.202,50.4,4590,0.673,205.5,6.0,4590.0,4.202,50.4,4590.0,0.673,205.5,4593.0,5.33,3.51,0.54,0.5300000000000002,0.6600000000000001,38.660332,-87.170219,Full_depth_patching,7,red
4596,3.944,249.1,4596,6.449,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660316,-87.170227,Surface_patching_warning,2,yellow
4602,5.815,133.6,4602,0.256,296.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660297,-87.170227,Surface_patching_warning,2,yellow
4608,12.911,182.8,4608,0.387,394.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660282,-87.170227,Full_depth_patching,7,red
4614,3.874,77.0,4614,1.161,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660267,-87.170227,Surface_patching_warning,2,yellow
4620,2.277,46.0,4620,5.306,143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660252,-87.170227,Surface_patching_warning,2,yellow
4626,3.017,67.8,4626,5.877,239.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660236,-87.170235,Surface_patching_warning,2,yellow
4632,2.492,102.0,4632,3.757,116.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660217,-87.170235,Surface_patching_warning,2,yellow
4638,0.555,502.3,4638,8.143,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660202,-87.170235,Full_depth_patching,7,red
4644,1.004,749.0,4644,11.086,342.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660187,-87.170235,Full_depth_patching,7,red
4650,7.295,262.7,4650,5.317,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660168,-87.170235,Surface_patching_warning,2,yellow
4656,6.499,230.8,4656,5.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660152,-87.170235,Surface_patching_warning,2,yellow
4662,4.402,115.8,4662,5.829,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660137,-87.170235,Surface_patching_warning,2,yellow
4668,11.808,31.0,4668,4.601,227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660118,-87.170242,Surface_patching_warning,2,yellow
4674,9.456,464.5,4674,5.442,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660103,-87.170242,Full_depth_patching,7,red
4680,0.0,94.2,4680,6.288,116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660088,-87.170242,Surface_patching_warning,2,yellow
4686,0.0,313.4,4686,6.505,134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660072,-87.170242,Surface_patching_warning,2,yellow
4692,4.152,59.8,4692,5.721,155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660053,-87.170242,Surface_patching_warning,2,yellow
4698,4.256,51.3,4698,4.541,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660038,-87.170242,Surface_patching_warning,2,yellow
4704,0.711,486.0,4704,7.634,119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660023,-87.170242,Full_depth_patching,7,red
4710,0.0,37.2,4710,8.233,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.660007,-87.170242,Good_condition,1,green
4716,0.0,70.9,4716,5.504,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659988,-87.170242,Surface_patching_warning,2,yellow
4722,0.0,50.9,4722,6.703,134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659973,-87.170242,Surface_patching_warning,2,yellow
4728,0.0,62.0,4728,4.321,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659958,-87.170235,Surface_patching_warning,2,yellow
4734,1.337,432.1,4734,6.435,221.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659943,-87.170235,Full_depth_patching,7,red
4740,0.078,121.2,4740,6.079,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659924,-87.170235,Surface_patching_warning,2,yellow
4746,0.0,120.1,4746,7.281,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659908,-87.170235,Surface_patching_warning,2,yellow
4752,1.379,65.1,4752,6.955,149.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659893,-87.170235,Surface_patching_warning,2,yellow
4758,9.407,199.6,4758,6.849,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659878,-87.170235,Surface_patching_warning,2,yellow
4764,2.71,226.4,4764,5.954,136.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659863,-87.170235,Surface_patching_warning,2,yellow
4770,0.119,219.8,4770,7.712,115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659843,-87.170235,Surface_patching_warning,2,yellow
4776,0.0,189.8,4776,9.699,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659828,-87.170235,Surface_patching_warning,2,yellow
4782,0.264,27.1,4782,9.607,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659809,-87.170235,Good_condition,1,green
4788,3.139,212.9,4788,8.473,252.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659794,-87.170235,Surface_patching_warning,2,yellow
4794,0.0,31.1,4794,6.779,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659779,-87.170235,Surface_patching_warning,2,yellow
4800,0.0,17.5,4800,5.864,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659763,-87.170235,Good_condition,1,green
4806,2.451,56.9,4806,9.499,129.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659744,-87.170235,Surface_patching_warning,2,yellow
4812,0.167,97.9,4812,6.058,146.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.659729,-87.170235,Surface_patching_warning,2,yellow
